"w","g","A"
0.308900783561542,0.0736473100817584,10.7205797786807
0.305256929177885,0.0732191676242681,10.6985596537855
0.301634339745288,0.0727918722792402,10.676399942967
0.298032974797537,0.0723653900573703,10.6540977760397
0.294452795527794,0.0719396876153951,10.6316502484745
0.290893764762048,0.0715147321434873,10.609054415267
0.28735584692659,0.0710904914853779,10.5863072970328
0.437302768374815,0.070666934023756,10.5634058736761
0.432943924016948,0.0875860893668694,11.3492926802409
0.428608760071404,0.0871102580364321,11.330327027716
0.424297159809158,0.0866367722448426,11.311298661493
0.420009009829956,0.0861655651042004,11.2922053260211
0.415744199976862,0.0856965714436782,11.2730447619856
0.411502623260081,0.0852297276230586,11.253814700116
0.407284175775949,0.0847649716301067,11.2345128664764
0.403088756632684,0.0843022429443288,11.2151369781561
0.398916267877911,0.0838414825017043,11.1956847429837
0.394766614428655,0.0833826326448554,11.1761538585671
0.390639704003711,0.0829256370752906,11.1565420113404
0.386535447058302,0.082470440807621,11.1368468756149
0.382453756720604,0.0820169901318545,11.1170661129064
0.378394548732935,0.0815652325197224,11.0971973687284
0.374357741387128,0.0811151167415456,11.0772382785734
0.370343255473382,0.0806665925955277,11.0571864567683
0.366351014222462,0.0802196110411993,11.0370395030423
0.362380943252254,0.0797741241120053,11.0167949993256
0.358432970515811,0.0793300848854446,10.9964505090148
0.354507026252234,0.0788874474259155,10.9760035749188
0.350603042936651,0.0784461668029533,10.9554517206112
0.346720955234124,0.0780061990123422,10.9347924472569
0.342860699953645,0.0775675009741253,10.9140232339222
0.339022216004503,0.0771300304852659,10.8931415357154
0.335205444353871,0.0766937461948703,10.8721447829152
0.331410327983145,0.0762586076293499,10.8510303824798
0.327636811849656,0.0758245750845833,10.8297957130907
0.323884842847014,0.0753916096531445,10.808438126631
0.320154369767208,0.0749596731892433,10.7869549466243
0.316445343263825,0.0745287282862256,10.7653434672237
0.312757715816337,0.0740987382548773,10.743600952188
0.309091441695448,0.0736696671024842,10.7217246338454
0.305446476929432,0.0732414795126004,10.6997117120414
0.301822779271456,0.0728141408254686,10.6775593530695
0.29822030816784,0.072387617019031,10.6552646885815
0.294639024725763,0.0719618747202231,10.6328248160494
0.291078891687139,0.0715368810808987,10.6102367920318
0.287539873395282,0.071112603922669,10.5874976395765
0.438341071352521,0.0706890115961311,10.5646043405089
0.43397658762737,0.0876994061284658,11.3537862570336
0.429635812525334,0.0872230079337717,11.3348351619536
0.425318628514295,0.0867489714152294,11.3158218881561
0.421024921410677,0.0862772292876024,11.2967441816282
0.416754580295582,0.0858077159508259,11.2775997829442
0.797254381224021,0.0853403674158183,11.2583864256626
0.79068950687817,0.131913788135187,12.6174425034868
0.784175359015672,0.130894496336842,12.5963492841284
0.777710868777637,0.129896682059287,12.5754307889727
0.771295014081715,0.128919405380369,12.5546792250454
0.764926816880624,0.127961781464822,12.5340871335879
0.758605340625199,0.127022976454499,12.5136473686625
0.752329687913475,0.126102203730306,12.493353077461
0.746098998310083,0.125198720489982,12.4731976817801
0.739912446319667,0.124311824653099,12.4531748615335
0.733769239502706,0.123440851999752,12.4332785387767
0.727668616720922,0.122585173566595,12.4135028632407
0.721609846501693,0.121744193255456,12.3938421988131
0.715592225511765,0.120917345637385,12.3742911109585
0.709615077131433,0.120104093933503,12.3548443550012
0.703677750121247,0.119303928156068,12.3354968651975
0.697779617373989,0.118516363394932,12.316243744533
0.691920074745354,0.117740938236135,12.2970802551877
0.686098539956998,0.116977213307706,12.2780018097883
0.680314451568477,0.116224769895355,12.259003962231
0.674567268008516,0.115483208750506,12.2400824013412
0.668856466666547,0.114752148878952,12.2212329422409
0.663181543036912,0.114031226482817,12.2024515199053
0.657542009912882,0.113320093959578,12.1837341826451
0.651937396626964,0.112618418971796,12.1650770859832
0.646367248334293,0.111925883581516,12.14647648689
0.640831125335065,0.111242183465724,12.1279287389428
0.635328602439448,0.110567027062767,12.1094302844221
0.629859268358232,0.10990013505531,12.0909776544897
0.624422725133893,0.10924123955798,12.0725674603371
0.619018587599348,0.108590083561305,12.0541963903803
0.61364648286534,0.107946420356073,12.0358612060846
0.608306049834591,0.107310012995693,12.017558738041
0.602996938740998,0.106680633792927,11.9992858822589
0.597718810711269,0.106058063868989,11.9810395972622
0.592471337354049,0.105442092601023,11.9628168975111
0.587254200357996,0.104832517442557,11.9446148571849
0.582067091122309,0.104229143271095,11.9264305994327
0.57690971039789,0.103631782174706,11.9082612980349
0.571781767947817,0.103040253063773,11.8901041733948
0.5666829822239,0.102454381348,11.8719564899872
0.561613080058494,0.101873998629721,11.8538155538497
0.556571796370694,0.101298942414955,11.8356787101915
0.551558873886132,0.100729055840132,11.8175433410826
0.546574062869602,0.1001641874142,11.7994068632437
0.541617120869815,0.099604190775031,11.7812667259253
0.536687812475605,0.0990489244592754,11.7631204088754
0.531785909082961,0.0984982516847592,11.7449654203884
0.52691118867231,0.0979520401445642,11.7267992954272
0.522063435595509,0.0974101618120082,11.7086195938143
0.517242440372025,0.0968724927558358,11.6904238984852
0.512447999493843,0.0963389129650142,11.672209813802
0.507679915238639,0.0958093061825679,11.6539749639248
0.502937995490799,0.0952835597479376,11.6357169912362
0.498222053569886,0.0947615644473591,11.6174335548188
0.497081928373477,0.0942432143717904,11.5991223289799
0.492398013948817,0.0941180078257444,11.5946758388746
0.487739677630954,0.0936040444529461,11.5763268625535
0.483106749266222,0.0930935001272479,11.5579449293183
0.478499063482906,0.0925862787606915,11.5395277532226
0.473916459553093,0.0920822870412997,11.5210730577539
0.469358781259959,0.0915814343238523,11.5025785745646
0.464825876770224,0.0910836325258484,11.4840420422324
0.460317598511558,0.0905887960283704,11.4654612050514
0.455833803054672,0.0900968415815946,11.4468338118499
0.451374350999904,0.0896076882146891,11.4281576148348
0.446939106868081,0.0891212571498644,11.4094303684591
0.442527938995458,0.0886374717203469,11.390649828312
0.438140719432558,0.0881562572920693,11.3718137500292
0.433777323846736,0.0876775411888787,11.3529198882228
0.429437631428294,0.0872012526210783,11.3339659954273
0.425121524800279,0.0867273226115463,11.3149498208376
0.420828889930615,0.0862556839486833,11.2958691100183
0.416559616047719,0.0857862711165732,11.2767216036127
0.412313595561137,0.0853190201939912,11.257505034652
0.408090723981577,0.0848538688665387,11.2382171303937
0.403890899845817,0.0843907563287648,11.2188556095915
0.399714024643732,0.0839296232414861,11.1994181819229
0.395560002747824,0.0834704116815463,11.1799025470285
0.391428741345146,0.0830130650936708,11.160306393557
0.387320150371528,0.0825575282443121,11.140627398216
0.383234142447977,0.0821037471778344,11.1208632248459
0.379170632820504,0.0816516691477273,11.1010115223183
0.375129539296215,0.081201242691644,11.0810699286956
0.371110782191393,0.0807524173904742,11.0610360614111
0.36711428427334,0.0803051439937955,11.0409075234915
0.464749984064877,0.0798593743320377,11.0206819003534
0.460242118022379,0.0905805130067293,11.4651488587511
0.455758732408321,0.0900886062495648,11.446520664723
0.451299687889752,0.0895994992317982,11.4278436291651
0.44686484905241,0.0891131132117481,11.4091155065587
0.442454084295736,0.0886293715574046,11.3903340525026
0.43806726573177,0.0881481996681797,11.3714970226245
0.433704269087778,0.0876695249001729,11.3526021715098
0.429364973612428,0.0871932764947677,11.3336472516494
0.425049261985621,0.0867193855052364,11.3146300121946
0.420757020230787,0.0862477847470196,11.2955481985573
0.416488137630317,0.0857784087350037,11.2763995514051
0.412242506646497,0.0853111935727742,11.257181803573
0.408020022841456,0.0848460769724214,11.2378926822131
0.403820584802148,0.0843829981535384,11.2185299059343
0.399644094067418,0.0839218978011241,11.1990911842538
0.395490455057578,0.0834627180153792,11.1795742166354
0.391359575006367,0.0830054022635954,11.1599766915352
0.387251363895215,0.0825498953340329,11.1402962854522
0.383165734389655,0.0820961432926571,11.1205306620252
0.379102601779271,0.081644093412105,11.1006774698314
0.375061883913724,0.0811936942504861,11.0807343467102
0.371043501150902,0.0807448954077885,11.0606989098241
0.367047376298791,0.08029764765204,11.0405687619124
0.363073434561717,0.0798519028315095,11.0203414880877
0.359121603487127,0.0794076138637718,11.0000146559819
0.355191812920057,0.0789647345813743,10.9795858092408
0.351283994947049,0.0785232199437304,10.9590524777797
0.347398083853677,0.0780830257638102,10.9384121656921
0.343534016077359,0.0776441088026899,10.9176623560015
0.339691730162794,0.0772064267169221,10.8968005085965
0.335871166721453,0.0767699379770513,10.8758240566599
0.332072268384868,0.076334601992199,10.8547304129363
0.32829497976787,0.0759003789102266,10.8335169603911
0.324539247428316,0.0754672296881787,10.8121810557628
0.320805019828988,0.0750351160487545,10.7907200276057
0.317092247300611,0.0746040004576639,10.7691311752809
0.313400882005971,0.0741738461017938,10.7474117679357
0.309730877905064,0.0737446168681399,10.7255590434686
0.306082190721274,0.0733162773234542,10.7035702074808
0.30245477790852,0.0728887926945561,10.6814424322095
0.298848598619357,0.0724621288492451,10.6591728554426
0.295263613672225,0.0720362523134484,10.6367585812963
0.291699785526577,0.0716111301128444,10.6141966716832
0.288157078247111,0.0711867299918432,10.591484157634
0.284635457478922,0.0707630201941183,10.5686180274412
0.281134890419015,0.0703399695358284,10.5455952302014
0.277655345789355,0.0699175473745201,10.522412673801
0.274196793810669,0.0694957235943637,10.4990672237162
0.451629306277625,0.0690744685918805,10.4755557017925
0.44719267816899,0.0891490666119135,11.4105052107365
0.442780133765073,0.0886651315730474,11.3917277859567
0.438391544906168,0.0881837717597659,11.3728949517031
0.434026787054885,0.0877049143856517,11.3540044626751
0.429685739202074,0.0872284885547535,11.3350540715544
0.425368283776502,0.0867544251859153,11.3160415276774
0.421074306556402,0.0862826569753771,11.2969645771394
0.416803696585746,0.0858131183018448,11.2778209604961
0.41255634609386,0.0853457451590988,11.2586084114376
0.408332150415739,0.0848804751422889,11.2393246575851
0.404131007916704,0.0844172473603524,11.2199674181829
0.399952819919291,0.0839560023914387,11.2005344034551
0.395797490632633,0.0834966822325465,11.1810233136433
0.391664927084257,0.0830392302512615,11.1614318380519
0.387555039054172,0.0825835911394898,11.1417576540986
0.383467739011177,0.0821297108690936,11.1219984263685
0.37940294205004,0.0816775366740667,11.1021518067626
0.375360565837386,0.0812270168759392,11.082215427659
0.371340530544837,0.0807781011395013,11.062186913988
0.367342758800675,0.0803307401009822,11.0420638675401
0.363367175633443,0.0798848855298341,11.0218438747677
0.359413708420267,0.0794404902338947,11.001524503177
0.355482286834537,0.0789975080723132,10.9811033025087
0.351572842799729,0.0785558938321468,10.9605777995987
0.347685310440133,0.0781156032904997,10.9399455016971
0.343819626035248,0.0776765931408494,10.9192038934982
0.339975727974869,0.0772388209791877,10.89835043687
0.336153556719251,0.0768022452019577,10.8773825663058
0.332353054751273,0.0763668251667283,10.8562976969164
0.328574166540225,0.0759325209588849,10.8350932134978
0.324816838501291,0.0754992934778063,10.8137664748374
0.321081018957365,0.0750671043902377,10.7923148116124
0.317366658101988,0.0746359161075848,10.7707355253825
0.313673707963383,0.0742056917640217,10.7490258875692
0.310002122369532,0.0737763951953673,10.7271831384227
0.306351856914277,0.0733479909186812,10.705204485974
0.302722868924395,0.0729204441125287,10.6830871049698
0.299115117427634,0.07249372059785,10.6608281357887
0.295528563119781,0.0720677868572583,10.638424685335
0.29196316834025,0.0716426098639146,10.6158738178411
0.288418897035394,0.0712181573281642,10.5931725676465
0.284895714734206,0.0707943974486235,10.5703179257968
0.281393588519616,0.0703712990007287,10.5473068443955
0.277912487001488,0.0699488313024179,10.5241362344238
0.274452380290358,0.0695269641993301,10.5008029645426
0.27101323997189,0.0691056680504964,10.4773038598728
0.267595039082009,0.0686849137145015,10.4536357007536
0.264197752082708,0.0682646725360975,10.4297952214758
0.260821354838501,0.0678449163332494,10.4057791089915
0.257465824593493,0.0674256173845959,10.3815840015977
0.254131139949058,0.0670067484173052,10.3572064875923
0.250817280842106,0.0665882825953111,10.3326431039033
0.247524228523914,0.0661701935079124,10.3078903346877
0.244251965539503,0.0657524551587196,10.2829446099008
0.241000475707557,0.0653350419549336,10.2578023038335
0.237769744100854,0.0649179286969423,10.2324597336171
0.234559757027199,0.0645010905682195,10.2069131576939
0.231370502010854,0.0640845031255151,10.1811587742519
0.228201967774427,0.0636681422893191,10.1551927196234
0.225054144221238,0.0632519843345912,10.1290110666449
0.221927022418125,0.062836005881739,10.1026098229773
0.218820594578689,0.0624201838878363,10.0759849293848
0.215734854046967,0.0620044956380667,10.049132257971
0.212669795281515,0.0615889187373832,10.0220476103709
0.209625413839902,0.061173431102371,9.99472671589584
0.206601706363595,0.0607580109533031,9.96716522963144
0.203598670563234,0.0603426368063777,9.9393587304852
0.20061630520428,0.0599272874661268,9.91130271918262
0.197654610093036,0.0595119420179851,9.88299261620966
0.194713586063032,0.0590965798210094,9.85442375969943
0.19179323496176,0.058681180500738,9.82559140326119
0.188893559637764,0.0582657239421795,9.79649071374912
0.186014563928068,0.0578501902829222,9.76711676896874
0.183156252645944,0.0574345599063522,9.73746455531858
0.180318631569014,0.0570188134349725,9.70752896536443
0.177501707427674,0.056602931723812,9.67730479534371
0.17470548789385,0.0561868958539151,9.64678674259711
0.171929981570067,0.0557706871259014,9.61596940292473
0.169175197978844,0.0553542870535882,9.58484726786365
0.166441147552391,0.0549376773576632,9.55341472188402
0.163727841622636,0.0545208399593996,9.52166603950011
0.161035292411545,0.0541037569744037,9.48959538229332
0.158363513021767,0.0536864107063849,9.45719679584332
0.155712517427578,0.0532687836409377,9.42446420656364
0.153082320466143,0.0528508584393262,9.39139141843809
0.150472937829589,0.0524326179220131,9.35797210883066
0.147884386055246,0.0520140451055941,9.32419982847118
0.145316682519602,0.0515951231281413,9.29006799239919
0.142769845430168,0.0511758352911615,9.25556988011041
0.1402438938183,0.0507561650404333,9.22069863071329
0.137738847532337,0.050336095959582,9.18544723897631
0.135254727231066,0.0499156117635814,9.1498085512432
0.132791554377511,0.0494946962921716,9.11377526121013
0.130349351233058,0.049073333503179,9.07733990555915
0.127928140851916,0.0486515074657286,9.04049485944141
0.125527947075919,0.0482292023533328,9.00323233180369
0.123148794529686,0.0478064024368453,8.96554436055136
0.120790708616132,0.0473830920772661,8.92742280754035
0.118453715512349,0.0469592557183825,8.88885935339052
